simulation_id,assignment_method,reporting_method,iroas_estimate,iroas_lower,iroas_upper,ci_width,half_ci_width,significant
22,Random,STGCN,-6.833008978996043,-5.466407183196835,-8.199610774795252,-2.733203591598417,-1.3666017957992085,True
23,Random,MeanMatching,0.9794799536673757,-42.26506979602964,75.88147692420513,118.14654672023477,59.07327336011738,False
23,Random,GBR,0.028218561426215913,0.009856418174350087,0.049282028714928774,0.039425610540578686,0.019712805270289343,True
23,Random,TBR,0.8774994459993217,0.39404698133759836,1.360951910661045,0.9669049293234466,0.4834524646617233,True
23,Random,SCM,1.112500258094119,-10.4001514515976,12.625151967785838,23.025303419383437,11.512651709691719,False
23,Random,STGCN,4.248498463376399,3.3987987707011196,5.098198156051679,1.6993993853505596,0.8496996926752798,True
24,Random,MeanMatching,-3.0609250964337,-11.051244021153444,25.50168386477913,36.552927885932576,18.276463942966288,False
24,Random,GBR,0.01885665425791367,-0.012123724908223974,0.042941764424261654,0.05506548933248563,0.027532744666242816,False
24,Random,TBR,-0.3185643795899603,-0.5513570313421592,-0.08577172783776144,0.46558530350439775,0.23279265175219888,True
24,Random,SCM,-0.3062861901493205,-10.696243058924034,10.083670678625394,20.77991373754943,10.389956868774714,False
24,Random,STGCN,143.64318485667633,114.91454788534107,172.37182182801158,57.45727394267051,28.728636971335256,True
25,Random,MeanMatching,0.481785191037272,-2.6107303656219942,6.267531116389521,8.878261482011515,4.439130741005758,False
25,Random,GBR,-0.014918503910334256,-0.036116371833604326,0.00809085514066233,0.044207226974266656,0.022103613487133328,False
25,Random,TBR,0.19224226984533327,-0.050731183204436814,0.4352157228951033,0.4859469060995401,0.24297345304977006,False
25,Random,SCM,0.2141246215211856,-1.2245126285500028,1.652761871592374,2.8772745001423767,1.4386372500711884,False
25,Random,STGCN,0.19000282038424512,0.1520022563073961,0.22800338446109414,0.07600112815369803,0.038000564076849014,True
26,Random,MeanMatching,-1.0189963931000257,-2.975613479301209,1.047832640220918,4.023446119522127,2.0117230597610636,False
26,Random,GBR,-0.002262749452527351,-0.019332609048317746,0.009961780191913905,0.02929438924023165,0.014647194620115826,False
26,Random,TBR,-0.020668050432884773,-0.20762338447386902,0.16628728360809947,0.3739106680819685,0.18695533404098424,False
26,Random,SCM,-0.039399963641576795,-3.0958465456446245,3.017046618361471,6.1128931640060955,3.0564465820030478,False
26,Random,STGCN,-0.5766769152873445,-0.4613415322298757,-0.6920122983448135,-0.2306707661149378,-0.1153353830574689,True
27,Random,MeanMatching,0.8092935342166767,-2.274213089194632,6.077661657078193,8.351874746272825,4.175937373136413,False
27,Random,GBR,0.00798229749473344,-0.011377879897047994,0.024840173798513082,0.036218053695561074,0.018109026847780537,False
27,Random,TBR,0.07966218843009627,-0.1028190642090415,0.26214344106923404,0.36496250527827556,0.18248125263913778,False
27,Random,SCM,-0.018873265783085347,-0.9641888862200597,0.926442354653889,1.8906312408739487,0.9453156204369744,False
27,Random,STGCN,-3.468909509171317,-2.775127607337054,-4.16269141100558,-1.3875638036685265,-0.6937819018342632,True
28,Random,MeanMatching,-1.685759467475316,-4.018978658545905,0.4090345736108394,4.428013232156744,2.214006616078372,False
28,Random,GBR,-0.00532384984755502,-0.019089687791969248,0.006644687087350413,0.025734374879319663,0.012867187439659832,False
28,Random,TBR,-0.006495389366535448,-0.16015215752966552,0.14716137879659463,0.30731353632626013,0.15365676816313006,False
28,Random,SCM,-0.056542640382290246,-4.560909131059788,4.447823850295206,9.008732981354994,4.504366490677497,False
28,Random,STGCN,0.6680868105541328,0.5344694484433062,0.8017041726649593,0.26723472422165306,0.13361736211082653,True
29,Random,MeanMatching,-4.12805935690209,-20.5079743496723,29.28147284316914,49.789447192841436,24.894723596420718,False
29,Random,GBR,0.021753490741740825,-0.002250397063137623,0.042375811248343734,0.044626208311481355,0.022313104155740678,False
29,Random,TBR,-0.2316076843212423,-0.5119187260633529,0.04870335742086827,0.5606220834842212,0.2803110417421106,False
29,Random,SCM,-0.10833667707300587,-2.603869689652469,2.3871963355064567,4.991066025158926,2.495533012579463,False
29,Random,STGCN,-1.0267532965630737,-0.821402637250459,-1.2321039558756883,-0.4107013186252293,-0.20535065931261465,True
