simulation_id,assignment_method,reporting_method,iroas_estimate,iroas_lower,iroas_upper,ci_width,half_ci_width,significant
48,Random,SCM,0.15696944122284398,-3.5359843845613823,3.8499232670070707,7.385907651568453,3.6929538257842265,False
48,Random,STGCN,-0.5071216685434679,-0.4056973348347743,-0.6085460022521614,-0.20284866741738705,-0.10142433370869353,True
49,Random,MeanMatching,-1.5359318915681515,-6.328740925087703,2.536380872565167,8.86512179765287,4.432560898826435,False
49,Random,GBR,-0.007341341652741648,-0.021098657729085216,0.006907726815449014,0.02800638454453423,0.014003192272267114,False
49,Random,TBR,0.08329865451644837,-0.1441409629993354,0.31073827203223214,0.4548792350315676,0.2274396175157838,False
49,Random,SCM,0.02674498439856161,-1.1023734439619237,1.155863412759047,2.2582368567209707,1.1291184283604854,False
49,Random,STGCN,-0.09069897568294409,-0.07255918054635528,-0.1088387708195329,-0.03627959027317762,-0.01813979513658881,True
50,Random,MeanMatching,-9.383429352534504,-51.89314699275674,45.75530369121806,97.6484506839748,48.8242253419874,False
50,Random,GBR,-0.009753299090939967,-0.022263396982143028,0.0029609596883377297,0.025224356670480758,0.012612178335240379,False
50,Random,TBR,-0.3743287709192653,-0.9027312388639535,0.1540736970254228,1.0568049358893763,0.5284024679446881,False
50,Random,SCM,-0.8503954285997147,-31.482526282508886,29.781735425309456,61.26426170781834,30.63213085390917,False
50,Random,STGCN,1.8245368706329348,1.4596294965063479,2.1894442447595215,0.7298147482531736,0.3649073741265868,True
51,Random,MeanMatching,-2.3711963753724525,-24.390799843685297,70.7833264619963,95.1741263056816,47.5870631528408,False
51,Random,GBR,0.0009414775197988928,-0.016223152099143566,0.01276126518581844,0.028984417284962004,0.014492208642481002,False
51,Random,TBR,-0.21873631109777256,-1.1104599519707161,0.672987329775171,1.783447281745887,0.8917236408729435,False
51,Random,SCM,-0.09246347239825925,-1.804120816553342,1.6191938717568233,3.4233146883101653,1.7116573441550826,False
51,Random,STGCN,5.819130430955978,4.655304344764782,6.982956517147174,2.3276521723823915,1.1638260861911958,True
52,Random,MeanMatching,0.9293864631003312,0.2943921574744169,2.14638534325345,1.8519931857790333,0.9259965928895166,True
52,Random,GBR,-0.008835157091414055,-0.02071449210424026,0.00830635359314114,0.0290208456973814,0.0145104228486907,False
52,Random,TBR,-0.0565112077811631,-0.15766835303809193,0.04464593747576572,0.20231429051385766,0.10115714525692883,False
52,Random,SCM,-0.06193454958357817,-243.59898519426687,243.4751160950997,487.0741012893666,243.5370506446833,False
52,Random,STGCN,7.953101463656121,6.362481170924897,9.543721756387345,3.181240585462448,1.590620292731224,True
53,Random,MeanMatching,-2.307236333815778,-18.182740017489564,10.58001750152342,28.762757519012986,14.381378759506493,False
53,Random,GBR,0.0022768220627918012,-0.01426589852648227,0.014834955408868887,0.029100853935351157,0.014550426967675579,False
53,Random,TBR,-0.17406011702947397,-0.8625948083285697,0.5144745742696217,1.3770693825981914,0.6885346912990957,False
53,Random,SCM,-0.10684102630979098,-36.18014483287675,35.96646278025716,72.14660761313391,36.073303806566955,False
53,Random,STGCN,2.000921363443665,1.600737090754932,2.4011056361323977,0.8003685453774656,0.4001842726887328,True
54,Random,MeanMatching,0.28165292989274443,-12.635357470611332,14.727897679433198,27.36325515004453,13.681627575022265,False
54,Random,GBR,-0.01682208844423853,-0.02947138556020666,-0.006409657313570034,0.023061728246636628,0.011530864123318314,True
54,Random,TBR,-1.7670393348317546,-2.798797512758958,-0.7352811569045512,2.0635163558544067,1.0317581779272034,True
54,Random,SCM,-0.852325118645081,-4.25538319423364,2.550732956943478,6.806116151177118,3.403058075588559,False
54,Random,STGCN,1.5278162071838568,1.2222529657470855,1.833379448620628,0.6111264828735425,0.30556324143677127,True
55,Random,MeanMatching,-0.42563194686233924,-2.980342605688364,0.8083400408077805,3.7886826464961447,1.8943413232480724,False
55,Random,GBR,0.00448439987242806,-0.010413618940110371,0.016740664181589128,0.0271542831216995,0.01357714156084975,False
55,Random,TBR,-0.06289231688856807,-0.2229488868922406,0.09716425311510446,0.32011314000734503,0.16005657000367252,False
55,Random,SCM,0.012168283121938432,-0.8534654090298148,0.8778019752736916,1.7312673843035065,0.8656336921517532,False
55,Random,STGCN,-3.167531577366009,-2.5340252618928076,-3.8010378928392106,-1.267012630946403,-0.6335063154732015,True
56,Random,MeanMatching,-5.155237891132731,-56.69502707294599,25.51081793468934,82.20584500763533,41.102922503817666,False
56,Random,GBR,-0.017578065140950783,-0.030626262339080456,-0.004513061383347331,0.026113200955733124,0.013056600477866562,True
56,Random,TBR,-0.22906319074811105,-0.6526200964137086,0.19449371491748643,0.847113811331195,0.4235569056655975,False
56,Random,SCM,-0.7130037796188944,-1.629174823146954,0.20316726390916517,1.8323420870561193,0.9161710435280597,False
56,Random,STGCN,-5.541903077230286,-4.433522461784229,-6.650283692676343,-2.2167612308921143,-1.1083806154460571,True
57,Random,MeanMatching,6.709396966248261,-36.25798171776197,25.365408777476762,61.62339049523874,30.81169524761937,False
57,Random,GBR,-0.004565124421695151,-0.01811058114842486,0.009260233577955464,0.027370814726380324,0.013685407363190162,False
57,Random,TBR,-0.4832856988399479,-2.0081679001252417,1.0415965024453457,3.0497644025705872,1.5248822012852936,False
57,Random,SCM,-0.11498860592167187,-1.8144878526942545,1.5845106408509109,3.3989984935451654,1.6994992467725827,False
57,Random,STGCN,1.7259930708262232,1.3807944566609787,2.0711916849914678,0.6903972283304891,0.34519861416524455,True
58,Random,MeanMatching,-0.7268860210792759,-5.277655706066317,2.667203076953839,7.944858783020155,3.9724293915100777,False
58,Random,GBR,-0.013653916720910484,-0.027856991826528628,0.005842836605753276,0.033699828432281906,0.016849914216140953,False
58,Random,TBR,-0.21875186963093993,-0.399728758096284,-0.03777498116559587,0.36195377693068814,0.18097688846534407,True
58,Random,SCM,-0.30948431432983087,-1.0158634395558483,0.39689481089618656,1.4127582504520348,0.7063791252260174,False
58,Random,STGCN,4.040388633091289,3.2323109064730313,4.848466359709547,1.6161554532365154,0.8080777266182577,True
59,Random,MeanMatching,-20.03287620001448,-53.446943414668254,13.479878003728201,66.92682141839646,33.46341070919823,False
59,Random,GBR,0.013954494426078818,0.003649750611366222,0.025501031287376855,0.021851280676010634,0.010925640338005317,True
59,Random,TBR,5.075115538431677,1.8631315687331647,8.287099508130192,6.423967939397027,3.2119839696985135,True
59,Random,SCM,3.8998470040004083,2.6058211170089383,5.193872890991878,2.58805177398294,1.29402588699147,True
59,Random,STGCN,3.0059246747714785,2.404739739817183,3.607109609725774,1.2023698699085914,0.6011849349542957,True
60,Random,MeanMatching,-0.3837972060423595,-4.2154049526341,2.342076857186468,6.557481809820568,3.278740904910284,False
60,Random,GBR,0.001786472788445259,-0.010862699195405365,0.019031528686293597,0.029894227881698963,0.014947113940849481,False
60,Random,TBR,-0.005269853135192432,-0.2029757560450202,0.19243604977463533,0.3954118058196555,0.19770590290982776,False
60,Random,SCM,0.039204216548718175,-2.6093756793419884,2.687784112439425,5.2971597917814135,2.6485798958907067,False
60,Random,STGCN,1.3854240015937385,1.1083392012749909,1.662508801912486,0.5541696006374952,0.2770848003187476,True
61,Random,MeanMatching,36.159474495076104,-120.18117616869895,77.11152389709159,197.29270006579054,98.64635003289527,False
61,Random,GBR,0.008955849624328115,-0.004917346568699061,0.026022102692930094,0.030939449261629157,0.015469724630814578,False
61,Random,TBR,-1.9690290766257537,-4.209824900468867,0.2717667472173589,4.481591647686225,2.2407958238431127,False
61,Random,SCM,-0.5335465010904441,-3.490068007367234,2.4229750051863457,5.91304301255358,2.95652150627679,False
61,Random,STGCN,5.746651938946541,4.597321551157233,6.895982326735849,2.2986607755786164,1.1493303877893082,True
62,Random,MeanMatching,-1.2507510404247406,-108.94406716762006,15.029405502835056,123.97347267045512,61.98673633522756,False
62,Random,GBR,0.01135254989019816,-0.0035486525748642406,0.030698943130346518,0.03424759570521076,0.01712379785260538,False
62,Random,TBR,-0.4534827790323317,-1.0749608112748459,0.16799525321018244,1.2429560644850284,0.6214780322425142,False
62,Random,SCM,-0.7626726491808486,-6.0642904847592,4.538945186397502,10.603235671156702,5.301617835578351,False
62,Random,STGCN,4.816777945221914,3.8534223561775316,5.780133534266297,1.9267111780887656,0.9633555890443828,True
63,Random,MeanMatching,-0.5448677108643586,-13.773453170138922,8.972797010850558,22.746250180989477,11.373125090494739,False
63,Random,GBR,-0.0021604266300236127,-0.01709318393040155,0.016410409137849365,0.03350359306825092,0.01675179653412546,False
63,Random,TBR,-0.03037166842003617,-0.30480410303600836,0.24406076619593603,0.5488648692319444,0.2744324346159722,False
63,Random,SCM,0.2258051509562964,-39.897957129438886,40.34956743135148,80.24752456079037,40.123762280395184,False
63,Random,STGCN,-0.2602466037117077,-0.20819728296936618,-0.31229592445404925,-0.10409864148468306,-0.05204932074234153,True
64,Random,MeanMatching,-0.41372094968427375,-1.649240036887285,2.4410342930507603,4.090274329938046,2.045137164969023,False
64,Random,GBR,0.002439278149962544,-0.009725811998506606,0.017561741624098924,0.02728755362260553,0.013643776811302764,False
64,Random,TBR,0.019301858068289247,-0.13112000553544353,0.16972372167202202,0.30084372720746555,0.15042186360373277,False
64,Random,SCM,-0.025654257512228777,-1.0835079072194234,1.032199392194966,2.1157072994143893,1.0578536497071946,False
64,Random,STGCN,-55.85966765398262,-44.6877341231861,-67.03160118477913,-22.343867061593038,-11.171933530796519,True
65,Random,MeanMatching,1.9210720570128652,-46.47135772445834,12.716067539972137,59.18742526443048,29.59371263221524,False
65,Random,GBR,-0.0010376769909106061,-0.015768244971106994,0.016067584931784725,0.031835829902891716,0.015917914951445858,False
65,Random,TBR,0.1860561896675652,-0.3323734938979446,0.7044858732330751,1.0368593671310198,0.5184296835655099,False
65,Random,SCM,0.03123674664219588,-36.15157923248897,36.21405272577336,72.36563195826233,36.18281597913116,False
65,Random,STGCN,1.7740938528952968,1.4192750823162374,2.128912623474356,0.7096375411581184,0.3548187705790592,True
66,Random,MeanMatching,-0.3265175329914673,-2.144384657277647,1.9767658210229055,4.121150478300553,2.0605752391502765,False
66,Random,GBR,0.0037330489847851775,-0.012561750391122799,0.01865580849079881,0.03121755888192161,0.015608779440960806,False
66,Random,TBR,-0.029161201234049857,-0.18084519987113545,0.12252279740303575,0.3033679972741712,0.1516839986370856,False
66,Random,SCM,-0.10008358068968957,-3.9871280945303473,3.7869609331509686,7.774089027681316,3.887044513840658,False
66,Random,STGCN,-0.377016393544892,-0.30161311483591363,-0.4524196722538704,-0.1508065574179568,-0.0754032787089784,True
67,Random,MeanMatching,1.0093863869341413,-15.57569083002241,34.282646275168524,49.858337105190934,24.929168552595467,False
67,Random,GBR,-0.009177040009344923,-0.020538665481141197,0.0027164277531322584,0.023255093234273456,0.011627546617136728,False
67,Random,TBR,-0.5490754971552828,-1.424648126574415,0.3264971322638496,1.7511452588382648,0.8755726294191324,False
67,Random,SCM,-0.7010723662261216,-6.147103719858806,4.744958987406563,10.892062707265369,5.4460313536326845,False
67,Random,STGCN,0.6875059587398668,0.5500047669918934,0.8250071504878401,0.27500238349594675,0.13750119174797337,True
68,Random,MeanMatching,2.409263416398649,-20.566716356562793,15.085099389359062,35.65181574592185,17.825907872960926,False
68,Random,GBR,0.00635914551247332,-0.007588812103860444,0.023806006622132628,0.03139481872599307,0.015697409362996535,False
68,Random,TBR,0.28217091838171365,-0.24010120892826164,0.804443045691689,1.0445442546199506,0.5222721273099753,False
68,Random,SCM,0.9587444936172422,-7.28690629774947,9.204395284983955,16.491301582733424,8.245650791366712,False
68,Random,STGCN,4.908609641856869,3.9268877134854954,5.890331570228243,1.9634438567427477,0.9817219283713738,True
69,Random,MeanMatching,2.6192382541441046,-8.231083650075991,10.6512038929794,18.88228754305539,9.441143771527695,False
69,Random,GBR,0.0011993359933417985,-0.012465513543506142,0.018415824155472202,0.030881337698978342,0.015440668849489171,False
69,Random,TBR,0.05544077904492076,-0.2116027043774315,0.322484262467273,0.5340869668447046,0.2670434834223523,False
69,Random,SCM,-0.06939705257515946,-2.1439399243345103,2.0051458191841918,4.149085743518702,2.074542871759351,False
69,Random,STGCN,-16.869378622084685,-13.495502897667748,-20.243254346501622,-6.747751448833874,-3.373875724416937,True
70,Random,MeanMatching,-1.9914678825146424,-24.430830911987076,4.744982236858353,29.175813148845428,14.587906574422714,False
70,Random,GBR,-0.0003415615830600047,-0.0158914693357447,0.018728724555642194,0.034620193891386895,0.017310096945693448,False
70,Random,TBR,-0.17281406022331325,-1.4681291887891483,1.1225010683425218,2.59063025713167,1.295315128565835,False
70,Random,SCM,0.20003691282955394,-4.308660724801783,4.708734550460891,9.017395275262674,4.508697637631337,False
70,Random,STGCN,9.387877795405355,7.510302236324285,11.265453354486427,3.755151118162142,1.877575559081071,True
71,Random,MeanMatching,5.86122449687649,-46.32610776801933,25.189747172016343,71.51585494003567,35.75792747001783,False
71,Random,GBR,-0.008293544813460521,-0.02210314964450894,0.004578236775437383,0.026681386419946322,0.013340693209973161,False
71,Random,TBR,0.1603754293178932,-0.23131431044192502,0.5520651690777114,0.7833794795196365,0.39168973975981825,False
71,Random,SCM,0.39729318613983533,-1.199474173035028,1.994060545314699,3.193534718349727,1.5967673591748635,False
71,Random,STGCN,-0.23075772467921513,-0.18460617974337212,-0.27690926961505813,-0.092303089871686,-0.046151544935843,True
72,Random,MeanMatching,0.4153927350637496,-1.2631464045621394,6.7590124981422015,8.02215890270434,4.01107945135217,False
72,Random,GBR,-0.0055966281242068126,-0.018550196572069074,0.003904298477910593,0.022454495049979668,0.011227247524989834,False
72,Random,TBR,-0.052710408861994316,-0.1858798518299344,0.08045903410594576,0.2663388859358802,0.1331694429679401,False
72,Random,SCM,-0.07157739383834828,-4.537094341324604,4.393939553647908,8.931033894972511,4.465516947486256,False
72,Random,STGCN,2.8277787261086056,2.2622229808868846,3.3933344713303266,1.131111490443442,0.565555745221721,True
73,Random,MeanMatching,-1.5070134353234015,-6.111049530194998,0.7568516845181397,6.867901214713138,3.433950607356569,False
73,Random,GBR,0.0017575270990468587,-0.011410480344779936,0.015573441669298835,0.026983922014078773,0.013491961007039387,False
73,Random,TBR,0.04200347868763136,-0.1445415680456009,0.22854852542086362,0.3730900934664645,0.18654504673323224,False
73,Random,SCM,0.11603915588026932,-5.902844052811563,6.134922364572102,12.037766417383665,6.0188832086918325,False
73,Random,STGCN,158.729511460117,126.98360916809361,190.4754137521404,63.491804584046804,31.745902292023402,True
74,Random,MeanMatching,-0.6120889623523781,-6.291775361248007,9.75231124077758,16.044086602025587,8.022043301012793,False
74,Random,GBR,-0.0035405598266168782,-0.01703884066865749,0.010195850406415196,0.027234691075072686,0.013617345537536343,False
74,Random,TBR,-0.12269196594253365,-0.37923544911459317,0.13385151722952585,0.513086966344119,0.2565434831720595,False
74,Random,SCM,0.0022522016565175223,-0.6180604649027119,0.622564868215747,1.240625333118459,0.6203126665592295,False
74,Random,STGCN,-1.4083047694330286,-1.126643815546423,-1.6899657233196343,-0.5633219077732114,-0.2816609538866057,True
75,Random,MeanMatching,1.8485256324478372,-1.743543496489736,8.256946468981191,10.000489965470926,5.000244982735463,False
75,Random,GBR,-0.0025532489686569387,-0.017944340982158535,0.017821163798059113,0.035765504780217644,0.017882752390108822,False
75,Random,TBR,-0.015631948679800743,-0.2504133949034699,0.21914949754386845,0.4695628924473384,0.2347814462236692,False
75,Random,SCM,0.2608653490351459,-4.159361743058382,4.681092441128673,8.840454184187054,4.420227092093527,False
75,Random,STGCN,0.7585835304227518,0.6068668243382015,0.9103002365073022,0.3034334121691007,0.15171670608455035,True
76,Random,MeanMatching,-0.05176973550491572,-6.767413316581116,21.788984137750198,28.556397454331314,14.278198727165657,False
76,Random,GBR,0.002236428210756454,-0.013719603788026521,0.017811875228053053,0.031531479016079576,0.015765739508039788,False
76,Random,TBR,-0.07599522319798037,-0.44862349739926466,0.2966330510033039,0.7452565484025686,0.3726282742012843,False
76,Random,SCM,0.16615222876581123,-1.9983791612665878,2.33068361879821,4.329062780064798,2.164531390032399,False
76,Random,STGCN,-0.19654294025011618,-0.15723435220009296,-0.2358515283001394,-0.07861717610004643,-0.03930858805002321,True
77,Random,MeanMatching,-0.9274536870844318,-2.796622569335679,0.3273130978566394,3.1239356671923186,1.5619678335961593,False
77,Random,GBR,0.007685177446520214,-0.004705037937596032,0.02166366107945437,0.0263686990170504,0.0131843495085252,False
77,Random,TBR,0.06226469110451477,-0.08554015412154846,0.21006953633057798,0.29560969045212643,0.14780484522606321,False
77,Random,SCM,0.027768881582088206,-1.5278059024863844,1.5833436656505608,3.111149568136945,1.5555747840684726,False
77,Random,STGCN,0.4530941966898974,0.36247535735191794,0.5437130360278769,0.18123767867595897,0.09061883933797948,True
78,Random,MeanMatching,3.563563931977101,-37.70940624684003,13.928840632462341,51.63824687930237,25.819123439651186,False
78,Random,GBR,-0.0065649613124139725,-0.020429376148822162,0.00640050878714478,0.02682988493596694,0.01341494246798347,False
78,Random,TBR,-0.15065477251992918,-0.5277638346177782,0.22645428957791985,0.754218124195698,0.377109062097849,False
78,Random,SCM,-0.20757634943371275,-9.832250231125812,9.417097532258385,19.249347763384197,9.624673881692098,False
78,Random,STGCN,-0.643400026638613,-0.5147200213108903,-0.7720800319663356,-0.2573600106554452,-0.1286800053277226,True
79,Random,MeanMatching,-5.184160495093243,-50.48215372617759,36.98699418490166,87.46914791107926,43.73457395553963,False
79,Random,GBR,0.0009472893257600683,-0.015521293311760425,0.012337061063307234,0.02785835437506766,0.01392917718753383,False
79,Random,TBR,-0.19766192295610596,-0.6729785331138778,0.2776546872016658,0.9506332203155436,0.4753166101577718,False
79,Random,SCM,-0.25508945623680335,-4.131411069894439,3.6212321574208315,7.75264322731527,3.876321613657635,False
79,Random,STGCN,39.498173984754004,31.598539187803205,47.3978087817048,15.799269593901599,7.899634796950799,True
80,Random,MeanMatching,-0.04171798069232206,-9.287500066896891,8.217196801355232,17.504696868252125,8.752348434126063,False
80,Random,GBR,0.0019029697695447478,-0.015038782842951457,0.01848939980296358,0.03352818264591504,0.01676409132295752,False
80,Random,TBR,0.027348202025118843,-0.3498815253052532,0.40457792935549086,0.754459454660744,0.377229727330372,False
80,Random,SCM,-0.06019656281006679,-1.6618851965637333,1.5414920709436,3.2033772675073333,1.6016886337536667,False
80,Random,STGCN,-14.148933307635657,-11.319146646108527,-16.97871996916279,-5.659573323054262,-2.829786661527131,True
81,Random,MeanMatching,1.6640537111393245,-7.176302226139095,20.61449346840577,27.79079569454486,13.89539784727243,False
81,Random,GBR,-0.0022918334400029204,-0.018927615560783186,0.015205977689212261,0.034133593249995445,0.017066796624997722,False
81,Random,TBR,-0.07059587107538207,-0.534414506591363,0.39322276444059895,0.927637271031962,0.463818635515981,False
81,Random,SCM,0.22745001957698893,-1.4188481133190802,1.873748152473058,3.292596265792138,1.646298132896069,False
81,Random,STGCN,5.304389062828366,4.243511250262693,6.365266875394039,2.121755625131346,1.060877812565673,True
82,Random,MeanMatching,0.2140984672613231,-17.422707829822908,7.576330169829242,24.99903799965215,12.499518999826075,False
82,Random,GBR,0.0003113371419587313,-0.012135304335503203,0.01326685787197734,0.025402162207480542,0.012701081103740271,False
82,Random,TBR,0.026805268341691366,-0.47855980335557086,0.5321703400389536,1.0107301433945244,0.5053650716972622,False
82,Random,SCM,-0.0660388881501333,-4.00135733199086,3.8692795556905937,7.870636887681454,3.935318443840727,False
82,Random,STGCN,-0.9946054006108509,-0.7956843204886808,-1.193526480733021,-0.39784216024434027,-0.19892108012217014,True
83,Random,MeanMatching,20.869013237199518,-71.14579828639211,25.172960092374687,96.3187583787668,48.1593791893834,False
83,Random,GBR,0.011864453069283996,-0.004252482779046216,0.031040122606647822,0.03529260538569404,0.01764630269284702,False
83,Random,TBR,-1.6966266511051247,-3.4082263882856174,0.0149730860753674,3.4231994743609846,1.7115997371804923,False
83,Random,SCM,-2.1715786514056004,-6.408481926287424,2.0653246234762226,8.473806549763646,4.236903274881823,False
83,Random,STGCN,2.175171435006032,1.7401371480048256,2.610205722007238,0.8700685740024126,0.4350342870012063,True
84,Random,MeanMatching,0.14625466205827473,-2.526731139176834,2.8581172510143933,5.384848390191227,2.6924241950956134,False
84,Random,GBR,-0.0032857536206212005,-0.0158765571807474,0.009397680148824496,0.025274237329571896,0.012637118664785948,False
84,Random,TBR,-0.009433129732825733,-0.14121701819970323,0.12235075873405174,0.263567776933755,0.1317838884668775,False
84,Random,SCM,-0.009652623681772887,-1.1670961426238182,1.1477908952602724,2.3148870378840907,1.1574435189420453,False
84,Random,STGCN,-0.6017899742932242,-0.4814319794345794,-0.7221479691518691,-0.2407159897172897,-0.12035799485864485,True
85,Random,MeanMatching,-6.674992700360653,-124.23991194708924,12.401605559708704,136.64151750679795,68.32075875339898,False
85,Random,GBR,-0.010022745449322698,-0.024941263939632658,0.0059727960224606495,0.03091405996209331,0.015457029981046654,False
85,Random,TBR,0.6750878707603093,-0.922997545005412,2.273173286526031,3.1961708315314428,1.5980854157657214,False
85,Random,SCM,2.414751679314785,-65.57820530954174,70.40770866817132,135.98591397771307,67.99295698885653,False
85,Random,STGCN,4.638800869429732,3.7110406955437854,5.566561043315677,1.855520347771892,0.927760173885946,True
86,Random,MeanMatching,0.1606053114740455,-7.766494638789478,2.8389896157405135,10.60548425452999,5.302742127264995,False
86,Random,GBR,0.005277193476570094,-0.005557193057259264,0.018919925869130327,0.024477118926389593,0.012238559463194796,False
86,Random,TBR,-0.04117287381631229,-0.2781372989788251,0.19579155134620052,0.47392885032502563,0.23696442516251282,False
86,Random,SCM,-0.07166778425410734,-31.76651622969655,31.623180661188336,63.389696890884885,31.694848445442442,False
86,Random,STGCN,-0.4806871865833849,-0.38454974926670793,-0.5768246239000618,-0.1922748746333539,-0.09613743731667695,True
87,Random,MeanMatching,-14.880851544300834,-48.14300937585947,33.559477691436804,81.70248706729627,40.85124353364814,False
87,Random,GBR,0.009904644288652271,-0.005528748185939298,0.024803033963631,0.0303317821495703,0.01516589107478515,False
87,Random,TBR,-1.9326959530113403,-3.6212299055950745,-0.24416200042760572,3.377067905167469,1.6885339525837344,True
87,Random,SCM,-1.8381737360407187,-2.7710436034662163,-0.9053038686152208,1.8657397348509954,0.9328698674254977,True
87,Random,STGCN,0.8748694496452852,0.6998955597162282,1.0498433395743423,0.3499477798581141,0.17497388992905705,True
88,Random,MeanMatching,-6.330930276097729,-33.22102673875269,29.170485779730267,62.391512518482955,31.195756259241477,False
88,Random,GBR,-0.002529580713877045,-0.0171409548798697,0.011308800453604344,0.028449755333474047,0.014224877666737024,False
88,Random,TBR,-0.31380637643851766,-1.3652784054932776,0.7376656526162424,2.10294405810952,1.05147202905476,False
88,Random,SCM,-0.1764399866016052,-1.3488043686867188,0.9959243954835083,2.344728764170227,1.1723643820851135,False
88,Random,STGCN,-3.114173557472386,-2.491338845977909,-3.7370082689668633,-1.2456694229889544,-0.6228347114944772,True
89,Random,MeanMatching,-1.199858756293498,-3.8834072784025504,0.8950595905928099,4.77846686899536,2.38923343449768,False
89,Random,GBR,0.013105188758303986,0.001621994958413688,0.027376626741749628,0.02575463178333594,0.01287731589166797,True
89,Random,TBR,-0.14669182379992668,-0.2931358499066386,-0.00024779769321477347,0.29288805221342384,0.14644402610671192,True
89,Random,SCM,-0.09684052128671417,-1.4819041927441639,1.2882231501707353,2.770127342914899,1.3850636714574496,False
89,Random,STGCN,-0.2022333180765877,-0.16178665446127016,-0.24267998169190524,-0.08089332723063508,-0.04044666361531754,True
90,Random,MeanMatching,-0.5161317650843196,-6.976535517006731,1.8916129877739345,8.868148504780665,4.4340742523903325,False
90,Random,GBR,-0.00010344514364361713,-0.016919576281831716,0.012822740021808058,0.029742316303639774,0.014871158151819887,False
90,Random,TBR,-0.02924861593638908,-0.35096151676966303,0.29246428489688486,0.643425801666548,0.321712900833274,False
90,Random,SCM,-0.22745708691059005,-4.192999144366155,3.7380849705449752,7.93108411491113,3.965542057455565,False
90,Random,STGCN,-0.8684234407364746,-0.6947387525891797,-1.0421081288837695,-0.34736937629458975,-0.17368468814729487,True
91,Random,MeanMatching,1.4861251022047643,-0.7026795095391667,4.000165787760593,4.70284529729976,2.35142264864988,False
91,Random,GBR,0.0018531002828618504,-0.011017878757209583,0.01536573825125941,0.026383617008468994,0.013191808504234497,False
91,Random,TBR,0.03743571820227592,-0.1637458864728722,0.23861732287742402,0.40236320935029624,0.20118160467514812,False
91,Random,SCM,0.10782008198095834,-9.785816257853522,10.00145642181544,19.787272679668963,9.893636339834481,False
91,Random,STGCN,0.5334871615822562,0.42678972926580494,0.6401845938987074,0.21339486463290247,0.10669743231645124,True
92,Random,MeanMatching,0.21681060417605275,-1.0399189100601218,1.0701291921277625,2.1100481021878843,1.0550240510939422,False
92,Random,GBR,0.0003529206019386784,-0.013604983335436572,0.01350318972854929,0.027108173063985865,0.013554086531992932,False
92,Random,TBR,-0.014181960956143337,-0.11854002841830592,0.09017610650601926,0.20871613492432517,0.10435806746216258,False
92,Random,SCM,-0.07985579573296378,-0.7281957151302453,0.5684841236643178,1.296679838794563,0.6483399193972815,False
92,Random,STGCN,0.1831815567145552,0.14654524537164415,0.21981786805746623,0.07327262268582208,0.03663631134291104,True
93,Random,MeanMatching,-9.070924631071891,-53.53390761933823,44.65357757155312,98.18748519089135,49.093742595445676,False
93,Random,GBR,0.010063224413594299,-0.004011876754307326,0.025120046959739684,0.02913192371404701,0.014565961857023505,False
93,Random,TBR,-0.37963683088781175,-1.1926665883396752,0.43339292656405176,1.626059514903727,0.8130297574518635,False
93,Random,SCM,-0.6008821452459217,-2.6630767721953994,1.4613124817035563,4.124389253898956,2.062194626949478,False
93,Random,STGCN,-3.331147712094224,-2.6649181696753796,-3.9973772545130686,-1.332459084837689,-0.6662295424188445,True
94,Random,MeanMatching,-0.5905112897408092,-6.388666429974105,10.108301851655414,16.49696828162952,8.24848414081476,False
94,Random,GBR,0.002349845854566397,-0.008872914504740353,0.014836689470472715,0.023709603975213066,0.011854801987606533,False
94,Random,TBR,-0.08230467402340622,-0.3921926943379277,0.22758334629111526,0.6197760406290429,0.30988802031452145,False
94,Random,SCM,0.014645471852585504,-1.9707596633349433,2.0000506070401145,3.9708102703750576,1.9854051351875288,False
94,Random,STGCN,-4.32759552733425,-3.4620764218674,-5.193114632801099,-1.7310382109336993,-0.8655191054668496,True
95,Random,MeanMatching,-0.8393522932147452,-10.810366000726237,13.775135174270877,24.585501174997113,12.292750587498556,False
95,Random,GBR,-0.015296847488620225,-0.02719376617052959,0.003897692104033938,0.03109145827456353,0.015545729137281765,False
95,Random,TBR,-0.4944553575784222,-0.8417093691714281,-0.14720134598541618,0.6945080231860119,0.34725401159300595,True
95,Random,SCM,-0.5826606013717129,-9.930044717780664,8.76472351503724,18.694768232817903,9.347384116408952,False
95,Random,STGCN,-23.660127220433697,-18.92810177634696,-28.392152664520435,-9.464050888173475,-4.732025444086737,True
96,Random,MeanMatching,-0.8951671794917102,-6.010474409338071,0.59423014707019,6.604704556408262,3.302352278204131,False
96,Random,GBR,0.007436629830807784,-0.009315106019842402,0.023026548506786686,0.032341654526629085,0.016170827263314543,False
96,Random,TBR,-0.08954306989959653,-0.2421131928271803,0.06302705302798728,0.3051402458551676,0.1525701229275838,False
96,Random,SCM,-0.19743554307503586,-1.2358936869129167,0.841022600762845,2.0769162876757616,1.0384581438378808,False
96,Random,STGCN,1.0665811550268638,0.8532649240214911,1.2798973860322365,0.42663246201074534,0.21331623100537267,True
97,Random,MeanMatching,2.277907109929819,-2.710257762472975,9.358194454938852,12.068452217411828,6.034226108705914,False
97,Random,GBR,-0.00808893476059966,-0.020670476899356933,0.008046561030218644,0.028717037929575577,0.014358518964787789,False
97,Random,TBR,-0.2695528520465446,-0.6960741287293639,0.15696842463627464,0.8530425533656385,0.42652127668281925,False
